requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
9956,607289,2018-07-07 03:00:00,50269,3.0,50269,3,-1.5002371559677206
10135,606789,2018-07-07 06:00:00,50909,2.0,50909,6,-0.01319340329835085
9948,606789,2018-07-07 06:00:00,50909,3.0,50909,6,-6.588446489342013
10132,518475,2018-07-07 07:00:00,50911,3.0,50911,7,-73.81337495075591
9947,604895H,2018-07-07 07:00:00,50267,1.0,50267,7,-1.1328212823802917
9942,604748H,2018-07-07 08:00:00,51087,3.0,51087,8,-31.21869679990662
10122,604804H,2018-07-07 09:00:00,50230,2.0,50230,9,-22.281258479875866
10121,604758H,2018-07-07 09:00:00,50263,1.0,50263,9,-8.598552810402904
10120,604730H,2018-07-07 10:00:00,50263,2.0,50263,9,-21.92497864508854
9937,606620,2018-07-07 21:00:00,50349,2.0,50349,9,-12.76786062503336
9934,600963,2018-07-07 13:00:00,50675,2.0,50675,9,-14.732769015367422
9931,604804H,2018-07-07 09:00:00,50230,1.0,50230,9,-41.61693973154047
10118,607224,2018-07-07 21:00:00,50349,2.0,50349,10,-22.63221685142637
10117,601555,2018-07-07 10:00:00,50911,1.0,50911,10,-22.841663375887645
10112,604801H,2018-07-07 11:00:00,51087,2.0,51087,10,-8.78069624860102
10107,604750H,2018-07-07 10:00:00,50230,2.0,50230,10,-0.016596069101320943
9925,604745H,2018-07-07 10:00:00,51199,1.0,51199,10,-0.018712162905888827
9922,604739H,2018-07-07 10:00:00,51198,2.0,51198,10,-23.36818115305499
10102,520263,2018-07-07 11:00:00,50909,3.0,50909,11,-4.923266200205903
10099,604739H,2018-07-07 00:00:00,50349,2.0,51199,11,-0.4284002188455954
10095,604745H,2018-07-07 11:00:00,51200,1.0,51200,11,-0.058041465310745735
10100,604760H,2018-07-07 11:00:00,50240,2.0,50240,11,-4.951036436629829
9916,604899H,2018-07-07 11:00:00,50267,2.0,50267,11,-12.776279254390026
9914,601555,2018-07-07 13:00:00,51087,2.0,51087,11,-78.15533818315333
9912,603902,2018-07-07 11:00:00,50269,3.0,50269,11,-13.815913551234617
9903,604904H,2018-07-07 11:00:00,51199,1.0,51199,11,-3.9599544920347554
9902,604771H,2018-07-07 13:00:00,50240,2.0,50240,11,-19.29499716828268
10087,604804H,2018-07-07 12:00:00,50230,1.0,50230,12,-22.224284081164413
10092,603906,2018-07-07 12:00:00,50841,2.0,50841,12,-26.77302769479929
10084,602875,2018-07-07 21:00:00,50349,2.0,50349,12,-10.129872892588457
9893,604749H,2018-07-07 12:00:00,51200,2.0,51200,12,-16.232154486779628
9895,605079H,2018-07-07 12:00:00,50692,1.0,50692,12,-55.43534419183054
9880,604761H,2018-07-07 21:00:00,50349,2.0,50349,12,-24.017532660000562
9886,604900H,2018-07-07 00:00:00,50841,2.0,50266,12,-0.040105092730931505
9888,604804H,2018-07-07 12:00:00,50230,2.0,50230,12,-11.407738145371713
9889,604745H,2018-07-07 12:00:00,51199,2.0,51199,12,-14.996294304906174
9891,603522H,2018-07-07 12:00:00,50911,2.0,50911,12,-55.436540594080775
10072,604832H,2018-07-07 13:00:00,50267,2.0,50267,13,-11.107453718005797
10071,604758H,2018-07-07 14:00:00,50263,1.0,50263,13,-19.007053739551722
10070,604749H,2018-07-07 13:00:00,51198,2.0,51198,13,-0.7349387918612108
10065,604761H,2018-07-07 21:00:00,50349,1.0,50349,13,-2.225842626735382
10064,604726H,2018-07-07 00:00:00,50909,2.0,51200,13,-0.7259623811140604
10063,604730H,2018-07-07 00:00:00,50230,1.0,50263,13,-1.1888232709803963
9864,604758H,2018-07-07 15:00:00,50263,2.0,50263,13,-0.41129792283620903
9877,604832H,2018-07-07 13:00:00,50267,1.0,50267,13,-0.025714619532806408
9878,603902,2018-07-07 13:00:00,50269,3.0,50269,13,-4.400361894950762
10047,604733H,2018-07-07 14:00:00,51199,1.0,51199,14,-7.722738716941853
10048,604904H,2018-07-07 14:00:00,51198,3.0,51198,14,-4.973894317951472
10049,604745H,2018-07-07 14:00:00,51199,2.0,51199,14,-27.424016043521714
10061,601535,2018-07-07 14:00:00,50692,2.0,50692,14,-9.453606561108712
10056,607289,2018-07-07 16:00:00,50269,2.0,50269,14,-2.1049050242785143
10042,604804H,2018-07-07 15:00:00,50230,2.0,50230,15,-41.61693973154047
10037,604749H,2018-07-07 15:00:00,51200,1.0,51200,15,-15.988999952246862
9828,604836H,2018-07-07 16:00:00,50269,3.0,50269,15,-0.25169552360606473
9826,604726H,2018-07-07 00:00:00,51199,2.0,51200,15,-0.016304347826086956
9829,518475,2018-07-07 15:00:00,50911,1.0,50911,15,-30.79203707463485
9834,604804H,2018-07-07 15:00:00,50230,2.0,50230,15,-11.3508899676303
9836,604733H,2018-07-07 15:00:00,51200,2.0,51200,15,-25.492561257878172
9835,604749H,2018-07-07 15:00:00,51199,1.0,51199,15,-3.2019773508272675
9839,604758H,2018-07-07 16:00:00,50263,1.0,50263,15,-21.974319186300864
9842,603902,2018-07-07 18:00:00,50269,3.0,50269,15,-16.36508697634787
9843,604728H,2018-07-07 15:00:00,51199,1.0,51199,15,-0.7646385908301592
9841,603902,2018-07-07 18:00:00,50269,2.0,50269,15,-7.021413850558757
10027,605074H,2018-07-07 16:00:00,50911,1.0,50911,16,-43.419632323974064
10024,604771H,2018-07-07 16:00:00,50240,2.0,50240,16,-7.788263545329811
10019,606620,2018-07-07 16:00:00,50911,1.0,50911,16,-26.35202950625778
10017,604735H,2018-07-07 16:00:00,50268,1.0,50268,16,-32.80125849324405
9819,604771H,2018-07-07 17:00:00,50240,1.0,50240,16,-19.274699616028766
9821,607263,2018-07-07 17:00:00,50911,1.0,50911,16,-3.8382524921271006
9812,520263,2018-07-07 16:00:00,50909,2.0,50909,16,-18.31857096073968
9797,607294,2018-07-07 18:00:00,50911,2.0,50911,17,-62.61746608950387
9798,607294,2018-07-07 00:00:00,50911,2.0,51087,17,-0.0017564054818789896
9801,518475,2018-07-07 19:00:00,50911,1.0,50911,17,-67.98358608635883
9805,604775H,2018-07-07 17:00:00,50263,1.0,50263,17,-0.013357254283703986
9808,604730H,2018-07-07 17:00:00,50263,2.0,50263,17,-29.74132146752358
10000,518009,2018-07-07 20:00:00,50911,3.0,50911,18,-33.439316280146485
9793,607855,2018-07-07 21:00:00,50911,2.0,50911,18,-22.17461623763231
9992,604800H,2018-07-07 21:00:00,50911,2.0,50911,19,-22.777432286419536
9989,605079H,2018-07-07 19:00:00,50692,1.0,50692,19,-24.951828091932324
9789,519287,2018-07-07 22:00:00,50911,1.0,50911,19,-41.03974060797565
9785,603522H,2018-07-07 22:00:00,50911,2.0,50911,19,-55.289705825973755
9782,601159,2018-07-07 00:00:00,50911,3.0,50911,19,-45.13796432384617
9787,605079H,2018-07-07 20:00:00,50692,1.0,50692,19,-10.431174505537594
9977,605432,2018-07-07 23:00:00,50911,1.0,50911,20,-21.709816161987032
9987,606363,2018-07-07 20:00:00,50909,4.0,50909,20,-4.7984407375990505
9980,601535,2018-07-07 20:00:00,50840,2.0,50840,20,-32.26666579526385
9979,603906,2018-07-07 20:00:00,50841,1.0,50841,20,-30.34009995344733
9978,604903H,2018-07-07 20:00:00,50266,2.0,50266,20,-58.471430689543524
9779,605079H,2018-07-07 21:00:00,50692,1.0,50692,20,-55.51511161704826
9777,604773H,2018-07-07 20:00:00,50841,1.0,50841,20,-51.35837568312815
9776,607289,2018-07-07 20:00:00,50269,2.0,50269,20,-2.1049050242785143
9976,605432,2018-07-07 00:00:00,50911,3.0,50911,21,-0.004576659038901606
9973,605235,2018-07-07 21:00:00,51087,1.0,51087,21,-54.04226171700432
9971,604900H,2018-07-07 21:00:00,50266,1.0,50266,21,-0.040105092730931505
9771,519392,2018-07-07 23:00:00,50911,1.0,50911,21,-57.16202447219614
9770,603906,2018-07-07 21:00:00,50841,2.0,50841,21,-0.014975883654557811
9769,604903H,2018-07-07 21:00:00,50266,1.0,50266,21,-33.909082170052145
9768,604796H,2018-07-07 21:00:00,50267,2.0,50267,21,-10.25303420123612
9765,604900H,2018-07-07 21:00:00,50266,1.0,50266,21,-24.08534327214638
9969,605235,2018-07-07 23:00:00,50911,1.0,50911,22,-37.285881352091806
9759,603912,2018-07-07 00:00:00,51200,2.0,50692,22,-1.2059749348867286
9763,603912,2018-07-07 22:00:00,50692,2.0,50692,22,-1.0736391803021714
9756,515623,2018-07-07 00:00:00,50911,3.0,50911,23,-21.04238919177904
