4.949032142758369446e-02	9.096956998109817505e-02	8.242442011833190918e-01	2.845545113086700439e-02	-9.695992618799209595e-02	-1.232231482863426208e-01	-4.079652130603790283e-01	1.392553150653839111e-01	2.008513361215591431e-01	-2.415222525596618652e-01
-1.793378740549087524e-01	-6.271973997354507446e-02	3.628065884113311768e-01	-4.558597207069396973e-01	-4.444887340068817139e-01	-3.941963613033294678e-01	3.391421437263488770e-01	-2.433172464370727539e-01	-2.629001140594482422e-01	-1.678374260663986206e-01
-3.248418271541595459e-01	-3.683756589889526367e-01	4.254005551338195801e-01	1.558636128902435303e-01	-3.688004612922668457e-01	-1.082144603133201599e-01	-3.317587375640869141e-01	-5.113758444786071777e-01	1.471011638641357422e-01	-1.121880114078521729e-01
-2.918510437011718750e-01	9.278555214405059814e-02	4.211327433586120605e-01	3.606528788805007935e-02	-8.003170490264892578e-01	2.092184498906135559e-02	-1.609157621860504150e-01	3.259152173995971680e-02	8.763349801301956177e-02	-2.279902696609497070e-01
-1.582612097263336182e-02	-1.169123202562332153e-01	4.807284474372863770e-01	-2.146679908037185669e-02	-6.071183681488037109e-01	1.078005209565162659e-01	-2.605261206626892090e-01	3.169489800930023193e-01	-3.522006869316101074e-01	2.862358689308166504e-01
-5.337858945131301880e-02	-2.726666331291198730e-01	4.876047074794769287e-01	1.731626093387603760e-01	-4.363814890384674072e-01	-9.104385972023010254e-02	-1.563136875629425049e-01	4.318826794624328613e-01	2.197900116443634033e-01	-4.439346194267272949e-01
-4.213053584098815918e-01	-4.040135145187377930e-01	4.686515629291534424e-01	1.176569834351539612e-01	-4.274789094924926758e-01	8.831917494535446167e-02	-2.940619587898254395e-01	-8.713804930448532104e-02	-3.754524290561676025e-01	-1.513091381639242172e-02
2.525343298912048340e-01	-6.432981789112091064e-02	2.307248711585998535e-01	4.099866151809692383e-01	-4.198599755764007568e-01	-1.607380211353302002e-01	3.591746091842651367e-01	-1.411734074354171753e-01	-4.486413002014160156e-01	-3.980335295200347900e-01
-3.384645581245422363e-01	1.013981997966766357e-01	4.585064947605133057e-01	2.494656443595886230e-01	-6.679382324218750000e-01	-1.395535022020339966e-01	-1.882135570049285889e-01	-8.827821165323257446e-02	-1.121167540550231934e-01	-2.851222455501556396e-01
-1.468733698129653931e-01	-3.311133980751037598e-01	-1.718928962945938110e-01	-2.196908928453922272e-02	-4.501847028732299805e-01	1.175743788480758667e-01	5.613055229187011719e-01	1.233540102839469910e-01	-2.100175619125366211e-01	-4.978804886341094971e-01
1.085003912448883057e-01	3.077134191989898682e-01	4.244258999824523926e-01	1.625773459672927856e-01	-4.273445904254913330e-01	3.546627163887023926e-01	-3.321965634822845459e-01	-3.456736505031585693e-01	-1.252112090587615967e-01	-3.647460937500000000e-01
8.989077177830040455e-04	1.327389329671859741e-01	4.106644988059997559e-01	1.350360363721847534e-01	-4.465592205524444580e-01	-4.058102667331695557e-01	-3.344747424125671387e-01	9.967771172523498535e-02	-3.600832521915435791e-01	4.241857826709747314e-01
-3.666312992572784424e-02	-2.725509405136108398e-01	4.023044109344482422e-01	2.953189015388488770e-01	-4.499942958354949951e-01	3.685096204280853271e-01	-3.470312356948852539e-01	-2.627203166484832764e-01	-2.032147198915481567e-01	3.259857892990112305e-01
3.293803334236145020e-02	-4.854094609618186951e-02	4.941522479057312012e-01	2.200307138264179230e-02	-7.066950201988220215e-01	-5.878325551748275757e-03	-3.165686726570129395e-01	-2.401613444089889526e-02	2.141516208648681641e-01	3.252423405647277832e-01
2.119399309158325195e-01	-5.971873644739389420e-03	9.934531152248382568e-02	-4.331299364566802979e-01	-4.346163272857666016e-01	3.914469182491302490e-01	5.451143980026245117e-01	-1.023236438632011414e-01	-2.738902866840362549e-01	-1.811547428369522095e-01
-5.743286013603210449e-01	2.171223312616348267e-01	3.845320343971252441e-01	-5.925634177401661873e-04	-3.564355075359344482e-01	1.952358335256576538e-01	2.772478461265563965e-01	2.265850454568862915e-01	-3.062793612480163574e-01	-2.965835928916931152e-01
-2.830069661140441895e-01	1.894564628601074219e-01	-5.160871744155883789e-01	1.240367218852043152e-01	-4.955721497535705566e-01	3.809923678636550903e-02	5.078065991401672363e-01	1.035820245742797852e-01	-2.072984427213668823e-01	-2.089727222919464111e-01
7.454076409339904785e-02	8.638770878314971924e-02	4.303029775619506836e-01	-2.281579077243804932e-01	-8.279762268066406250e-01	9.130093455314636230e-02	-1.839489787817001343e-01	-3.268069401383399963e-02	1.036814600229263306e-01	-1.011364087462425232e-01
-3.994177877902984619e-01	4.043576419353485107e-01	4.415794909000396729e-01	1.017196327447891235e-01	-4.610928595066070557e-01	2.251889854669570923e-01	-3.599567115306854248e-01	-8.991296589374542236e-02	1.694771200418472290e-01	2.047649025917053223e-01
-1.651390641927719116e-01	-6.357756257057189941e-02	4.134519994258880615e-01	-3.960680961608886719e-01	-6.323806047439575195e-01	2.837043441832065582e-02	-1.720896810293197632e-01	-9.315907210111618042e-02	-2.669566571712493896e-01	-3.613934218883514404e-01
